spot_id,SPOT_REGION,SPOT_COUNTRY,Spot_Name,description,SPOT_TYPE,Longitude,Latitude,GoogleEarth_Link,Active,SPOT_FLAG,country_id,region_id,SESSION_SPOT,Class_ID,Long,Lat,date_add,NRSessions
2826,-,Sweden,Höllviken,"Located in the most southern part of Sweden, Skanör-Falsterbo. Not a real speed-spot but it can be good conditions when the wind is coming from North (NE-NW)",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Höllviken,+Sweden",1,SE,233,495,Höllviken - Sweden,24,NULL,NULL,2011-07-17 18:37:29.200,22
2827,Kalmar,Sweden,"Sandvik, Öland",Works on all diretions ,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Sandvik, Öland,+Sweden",1,SE,233,96,"Sandvik, Öland Kalmar Sweden",24,NULL,NULL,2011-07-17 19:54:57.683,2
2828,-,United Kingdom,Lytham St Annes ,very near Blackpool,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lytham St Annes ,+United Kingdom",1,UK,268,530,Lytham St Annes  - United Kingdom,24,NULL,NULL,2011-07-17 19:59:37.200,2
2829,-,Portugal,praia de Alvor,of shore,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=praia de Alvor,+Portugal",1,PT,221,483,praia de Alvor - Portugal,24,-8.613317105,37.12269261,2011-07-17 21:03:29.147,11
2830,Northland,New Zealand,Kaimaumau,"Westside of Rangaunu Harbour, at the very end of Kaimaumau, Channel between the island and the beach at low tide",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Kaimaumau,+New Zealand",1,NZ,208,157,Kaimaumau Northland New Zealand,25,NULL,NULL,2011-07-20 10:08:04.663,2
2833,-,Sweden,"Åsa, Hästholmen",Halland,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Åsa, Hästholmen,+Sweden",1,SE,233,495,"Åsa, Hästholmen - Sweden",24,NULL,NULL,2011-07-24 20:05:37.170,1
2834,-,Lithuania,Kertuoja,Spot in the east of Lithuania,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Kertuoja,+Lithuania",1,LT,170,432,Kertuoja - Lithuania,25,NULL,NULL,2011-07-24 23:05:16.000,1
2835,Languedoc,France,Etang La Palme,"Flachwasser 0,30m bis 1,00 m tief  mit Seegrass",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Etang La Palme,+France",1,FR,114,115,Etang La Palme Languedoc France,25,3.016201152,42.96739461,2011-07-26 15:14:20.180,108
2836,-,Germany,Lindow ,Landkreis opr,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lindow ,+Germany",1,DE,96,358,Lindow  - Germany,24,12.97088282,52.97387246,2011-07-28 15:29:00.057,76
2837,-,Finland,"Varjakka, Oulunsalo","Varjakka beach, near Oulu",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Varjakka, Oulunsalo,+Finland",1,FI,109,371,"Varjakka, Oulunsalo - Finland",24,25.34556226,64.99634641,2011-08-02 19:19:11.420,34
2838,-,Spain,"Laredo, Ria del Ason de Treto",River into the sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Laredo, Ria del Ason de Treto,+Spain",1,ES,107,369,"Laredo, Ria del Ason de Treto - Spain",24,NULL,NULL,2011-08-04 21:54:35.620,1
2839,-,Spain,"Baia Santander, Pedrena",Shallow bay,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Baia Santander, Pedrena,+Spain",1,ES,107,369,"Baia Santander, Pedrena - Spain",24,-3.786331136,43.45218647,2011-08-04 22:01:49.077,17
2840,Stockholm,Sweden,"Bjorndammen, Jarnafjarden",Anders secret. Mittemot Farstanäs,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Bjorndammen, Jarnafjarden,+Sweden",1,SE,233,235,"Bjorndammen, Jarnafjarden Stockholm Sweden",24,NULL,NULL,2011-08-06 14:36:18.823,2
2842,-,United Kingdom,my bath,"Shallow, short runs",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=my bath,+United Kingdom",1,UK,268,530,my bath - United Kingdom,25,NULL,NULL,2011-08-07 14:00:04.373,1
2843,Normandie (Haute),France,Fecamp,By the camping site in the village,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Fecamp,+France",1,FR,114,79,Fecamp Normandie (Haute) France,24,NULL,NULL,2011-08-07 17:40:01.957,1
2844,Bretagne,France,Baie du St Coulomb,By the camping site on the cote de emeraude,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Baie du St Coulomb,+France",1,FR,114,29,Baie du St Coulomb Bretagne France,24,NULL,NULL,2011-08-07 17:45:21.930,1
2845,-,Spain,Camping Ole,Denia / Oliva Camping Ole ,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Camping Ole,+Spain",1,ES,107,369,Camping Ole - Spain,24,NULL,NULL,2011-08-07 19:18:12.637,5
2847,-,Croatia,Rogoznica,t,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Rogoznica,+Croatia",1,HR,135,397,Rogoznica - Croatia,24,16.22161389,43.52469922,2011-08-08 19:36:43.370,12
2848,Stockholm,Sweden,Singöfjärden,hard do access from good public beaches,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Singöfjärden,+Sweden",1,SE,233,235,Singöfjärden Stockholm Sweden,-1,NULL,NULL,2011-08-08 22:23:42.783,1
2849,Zuid-Holland,Netherlands,"Zandmotor, Ter Heijde",Gaat om een zandplaat direct in zee...,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Zandmotor, Ter Heijde,+Netherlands",1,NL,202,298,"Zandmotor, Ter Heijde Zuid-Holland Netherlands",24,NULL,NULL,2011-08-09 22:06:36.357,3
2850,-,Germany,Toeppersee,Der Toeppersee ist mein Heimatsee und besticht durch seine unglaubliche kleine Fläche zum Surfen und insbesondere durch seine extrem böigen Bedingungen mit teilweise Wind aus zwei unterschiedlichen Richtungen aufgrund von Verwirbelungen.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Toeppersee,+Germany",1,DE,96,358,Toeppersee - Germany,25,NULL,NULL,2011-08-16 12:36:58.283,2
2851,Languedoc,France,Le Racou,Près d'Argelès,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Le Racou,+France",1,FR,114,115,Le Racou Languedoc France,24,3.065216,42.550042,2011-08-17 20:35:18.053,2
2853,-,Denmark,Sønderborg bugt,south east of the yacht harbour,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Sønderborg bugt,+Denmark",1,DK,98,360,Sønderborg bugt - Denmark,24,9.7990587,54.88227725,2011-08-21 09:20:53.300,98
2854,-,Morocco,Moulay,waves and chop,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Moulay,+Morocco",1,MA,174,436,Moulay - Morocco,24,NULL,NULL,2011-08-21 18:50:49.927,1
2856,-,Sweden,Valda Sandö,Open sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Valda Sandö,+Sweden",1,SE,233,495,Valda Sandö - Sweden,24,NULL,NULL,2011-08-22 19:01:48.790,15
2859,-,Italy,"Le Saline, Sardinien",Spot near Capo d'Orso,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Le Saline, Sardinien,+Italy",1,IT,147,409,"Le Saline, Sardinien - Italy",24,8.959496143,40.84968638,2011-08-26 11:33:01.673,5
2860,-,Croatia,Medulin,Camping Kazela,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Medulin,+Croatia",1,HR,135,397,Medulin - Croatia,-1,13.9440057,44.80306369,2011-08-26 11:43:22.450,4
2861,-,Denmark,Augustenborg Fjord,Nord for Sønderborg Lufthavn,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Augustenborg Fjord,+Denmark",1,DK,98,360,Augustenborg Fjord - Denmark,24,NULL,NULL,2011-08-26 18:19:03.410,64
2862,Salzburg,Austria,Traunsee,Salzkammergut,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Traunsee,+Austria",1,AT,52,229,Traunsee Salzburg Austria,25,NULL,NULL,2011-08-26 22:02:07.097,1
2863,-,Greece,Secret spot,   evia,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Secret spot,+Greece",1,GR,126,388,Secret spot - Greece,24,NULL,NULL,2011-08-27 16:45:56.317,1
2864,Zeeland,Netherlands,Veerse Meer - Zeilschool de Viking,Zeilschool de Viking,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Veerse Meer - Zeilschool de Viking,+Netherlands",1,NL,202,294,Veerse Meer - Zeilschool de Viking Zeeland Netherlands,25,NULL,NULL,2011-08-27 19:51:06.930,10
2866,Aust-Agder,Norway,Hasseltangen,Innsiden av Jerken,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Hasseltangen,+Norway",1,NO,203,1,Hasseltangen Aust-Agder Norway,24,8.721298485,58.39701112,2011-08-28 21:18:36.827,3
2867,-,Greece,Avlida,?a?a??a ????da? st?? µ?t?. 38o22'26''N 23o38'24''E,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Avlida,+Greece",1,GR,126,388,Avlida - Greece,24,23.6485769,38.3689562,2011-08-29 10:42:20.210,2
2868,-,Germany,"schlei,Maasholm",Ostsee Fjord,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=schlei,Maasholm,+Germany",1,DE,96,358,"schlei,Maasholm - Germany",25,9.9926705,54.6900073,2011-08-29 13:25:42.397,2
2869,-,Denmark,Alssund,"Nord for den Nye Alssundbro, startende ved ""Verdens Ende""",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Alssund,+Denmark",1,DK,98,360,Alssund - Denmark,25,NULL,NULL,2011-08-29 18:45:48.510,8
2870,-,Sweden,"Munkholmen, Sigtuna","Munkholmen, Lake Malaren",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Munkholmen, Sigtuna,+Sweden",1,SE,233,495,"Munkholmen, Sigtuna - Sweden",25,NULL,NULL,2011-08-30 01:27:09.547,7
2871,-,United Kingdom,Bexhill to Camber,W4CR B2C distance challenge,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Bexhill to Camber,+United Kingdom",1,UK,268,530,Bexhill to Camber - United Kingdom,24,NULL,NULL,2011-08-30 21:59:04.773,1
2872,-,Greece,Paros Punda,in front of the kite club,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Paros Punda,+Greece",1,GR,126,388,Paros Punda - Greece,24,25.09242039,37.0341919,2011-08-31 10:02:24.003,70
2873,Bretagne,France,"Damgan, 56",Spot à l'embouchure de la Vilaine,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Damgan, 56,+France",1,FR,114,29,"Damgan, 56 Bretagne France",24,-2.564240903,47.50342143,2011-09-02 12:13:26.023,29
2874,-,Germany,boltenhagen,wohlenberger wiek,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=boltenhagen,+Germany",1,DE,96,358,boltenhagen - Germany,24,NULL,NULL,2011-09-03 13:58:28.643,2
2875,Wisconsin,United States,Terry Andrae State Park,Lake Michigan spot in Wisconsin,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Terry Andrae State Park,+United States",1,US,269,280,Terry Andrae State Park Wisconsin United States,25,NULL,NULL,2011-09-04 07:48:00.970,1
2876,-,United Kingdom,"Sheerness,Isle of Sheppey",Open sea and river sailing,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Sheerness,Isle of Sheppey,+United Kingdom",1,UK,268,530,"Sheerness,Isle of Sheppey - United Kingdom",24,NULL,NULL,2011-09-04 20:40:40.100,1
2877,Wisconsin,United States,Wilke Lake,"Wilke Lake, WI is just north of Kiel, WI USA",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Wilke Lake,+United States",1,US,269,280,Wilke Lake Wisconsin United States,25,NULL,NULL,2011-09-05 07:52:35.310,1
2878,Minnesota,United States,Medicine Lake,Gusty Inland Lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Medicine Lake,+United States",1,US,269,136,Medicine Lake Minnesota United States,25,NULL,NULL,2011-09-06 03:24:47.827,1
2879,-,Finland,"Koppana, Oulunsalo",- ,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Koppana, Oulunsalo,+Finland",1,FI,109,371,"Koppana, Oulunsalo - Finland",24,NULL,NULL,2011-09-06 21:35:19.677,39
2880,-,Denmark,laesö,-,-,,,"http://maps.google.com/maps?f=q&hl=en&q=laesö,+Denmark",1,DK,98,360,laesö - Denmark,-1,10.9150282,57.29599025,2011-09-07 21:19:16.870,3
2881,-,Estonia,Lõunaranna Muhumaa,Kobe koht lõunatulega sõiduks !,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lõunaranna Muhumaa,+Estonia",1,EE,103,365,Lõunaranna Muhumaa - Estonia,24,NULL,NULL,2011-09-07 22:46:42.923,1
2882,-,Croatia,Zdrijac (Nin),"A short, shallow and sandy lagoon.",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Zdrijac (Nin),+Croatia",1,HR,135,397,Zdrijac (Nin) - Croatia,24,NULL,NULL,2011-09-08 21:16:57.043,6
2883,-,Slovakia,"Domasa,Slovakia",Slovakia,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Domasa,Slovakia,+Slovakia",1,SQ,243,505,"Domasa,Slovakia - Slovakia",25,NULL,NULL,2011-09-10 08:31:58.883,2
2884,-,Estonia,Kihnu,Island Kihnu,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Kihnu,+Estonia",1,EE,103,365,Kihnu - Estonia,24,24.17027651,58.19502046,2011-09-10 19:48:44.920,20
2885,-,Germany,Zülpicher See,"ablandiger Wind, sehr böhig ! rwsg.de",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Zülpicher See,+Germany",1,DE,96,358,Zülpicher See - Germany,25,6.659797,50.6785816,2011-09-11 09:17:42.863,6
2889,-,Finland,"Oritkari, Oulu",-,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Oritkari, Oulu,+Finland",1,FI,109,371,"Oritkari, Oulu - Finland",24,25.4159798,64.98213525,2011-09-12 21:36:05.447,11
2890,-,Sweden,Marstrand - Tjuvkils huvud,A very good surf spot in terms of strong winds that hits the shore without to much disturbance from the archipelago but the water conditions is not very well suited for speed -it can get quite bumpy.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Marstrand - Tjuvkils huvud,+Sweden",1,SE,233,495,Marstrand - Tjuvkils huvud - Sweden,24,NULL,NULL,2011-09-14 23:01:37.947,2
2891,-,Poland,Boszkowo,Boszkowo,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Boszkowo,+Poland",1,PL,217,479,Boszkowo - Poland,25,NULL,NULL,2011-09-16 07:20:58.233,1
2894,Provence-Cote d'Azur,France,Port Grimeaud,Close to Saint Tropez. Not ideal for windsurfing.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Port Grimeaud,+France",1,FR,114,194,Port Grimeaud Provence-Cote d'Azur France,24,6.60788015,43.2810688,2011-09-19 10:28:39.310,7
2895,-,Ukraine,Sivash,Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Sivash,+Ukrainian SSR",1,UA,266,528,Sivash - Ukraine,24,35.49652474,46.17693867,2011-09-21 10:45:44.007,11
2896,-,Denmark,Aalborg ,Current east or west,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Aalborg ,+Denmark",1,DK,98,360,Aalborg  - Denmark,25,9.88928333,57.06312166,2011-09-23 09:40:18.453,5
2897,-,Sweden,Balgö Brygga,Nice behind the flat island of Balgö.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Balgö Brygga,+Sweden",1,SE,233,495,Balgö Brygga - Sweden,24,12.1941059,57.16326155,2011-09-23 12:27:52.830,1
2898,-,Germany,Saaler Bodden,point Born,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Saaler Bodden,+Germany",1,DE,96,358,Saaler Bodden - Germany,25,12.4877381,54.31873301,2011-09-24 10:35:48.180,6
2899,-,Greece,"Loutsa, Iliotropio","Loutsa bay in front of ""Iliotropio"" cafe",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Loutsa, Iliotropio,+Greece",1,GR,126,388,"Loutsa, Iliotropio - Greece",24,24.02586039,37.98355612,2011-09-26 11:31:21.940,50
2900,Friesland,Netherlands,Brakzand-Schildknoopen,Vertrkpunt: Lauwerszee haven,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Brakzand-Schildknoopen,+Netherlands",1,NL,202,65,Brakzand-Schildknoopen Friesland Netherlands,24,NULL,NULL,2011-10-02 11:43:39.840,1
2901,-,Germany,Maasholm,Flat Water,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Maasholm,+Germany",1,DE,96,358,Maasholm - Germany,25,9.99010417,54.69243833,2011-10-05 19:06:34.483,3
2903,-,Finland,Pori Etelälahti,By the railroad.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Pori Etelälahti,+Finland",1,FI,109,371,Pori Etelälahti - Finland,25,NULL,NULL,2011-10-07 17:00:57.013,1
2904,Massachusetts,United States,Wellfleet Harbor,"Indian Neck Beach, Wellfleet Harbor, Cape Cod",-,,,"http://maps.google.com/maps?f=q&hl=en&q=Wellfleet Harbor,+United States",1,US,269,128,Wellfleet Harbor Massachusetts United States,-1,NULL,NULL,2011-10-08 03:55:36.290,1
2905,-,Denmark,Ebeltoft,Blå flag,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Ebeltoft,+Denmark",1,DK,98,360,Ebeltoft - Denmark,24,10.66375162,56.2085699,2011-10-08 16:24:32.890,241
2906,-,Denmark,Orø,Isle in the southern part of Isefjord.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Orø,+Denmark",1,DK,98,360,Orø - Denmark,24,11.83873873,55.755291,2011-10-08 20:29:59.113,10
2907,-,Ukraine,Troeschina FunSurf,Kiev FunSurf Club,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Troeschina FunSurf,+Ukrainian SSR",1,UA,266,528,Troeschina FunSurf - Ukraine,25,NULL,NULL,2011-10-09 10:33:47.677,11
2908,-,Estonia,Vana Pärnu rand,Estonia,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Vana Pärnu rand,+Estonia",1,EE,103,365,Vana Pärnu rand - Estonia,24,24.46044529,58.37275641,2011-10-09 10:45:46.620,72
2910,-,Ukraine,Russsian bay Schelkino,Azov,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Russsian bay Schelkino,+Ukrainian SSR",1,UA,266,528,Russsian bay Schelkino - Ukraine,24,NULL,NULL,2011-10-09 17:46:57.377,1
2912,-,Germany,Werder/Havel,Germany,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Werder/Havel,+Germany",1,DE,96,358,Werder/Havel - Germany,25,NULL,NULL,2011-10-11 10:50:47.480,2
2913,-,Ukraine,Mariupol,Azovskoe sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Mariupol,+Ukrainian SSR",1,UA,266,528,Mariupol - Ukraine,24,NULL,NULL,2011-10-11 14:15:32.003,5
2914,-,Estonia,Pirita,Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Pirita,+Estonia",1,EE,103,365,Pirita - Estonia,24,24.81966412,59.48090365,2011-10-16 20:49:53.817,117
2915,-,Greece,"Loutsa, Nissakia","Nissakia, Artemida, Aghios Nikolaos",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Loutsa, Nissakia,+Greece",1,GR,126,388,"Loutsa, Nissakia - Greece",24,24.03176515,37.98646752,2011-10-17 12:21:24.670,181
2916,Zeeland,Netherlands,Goesemeer,"Goesemeer te Goes, erg klein",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Goesemeer,+Netherlands",1,NL,202,294,Goesemeer Zeeland Netherlands,25,NULL,NULL,2011-10-18 17:17:01.940,2
2918,Mayo,Ireland,"Inishgort Island, Clew Bay",Reef between two Islands,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Inishgort Island, Clew Bay,+Ireland",1,IE,140,130,"Inishgort Island, Clew Bay Mayo Ireland",24,NULL,NULL,2011-10-21 14:58:56.017,3
2920,-,Croatia,Murter-groblje,Murter isprid groblja,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Murter-groblje,+Croatia",1,HR,135,397,Murter-groblje - Croatia,24,15.6146346,43.8334388,2011-10-22 19:00:23.613,5
2921,Zeeland,Netherlands,Westerschelde- de kaloot,.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Westerschelde- de kaloot,+Netherlands",1,NL,202,294,Westerschelde- de kaloot Zeeland Netherlands,25,NULL,NULL,2011-10-23 00:42:26.623,2
2922,-,Spain,"Lanzarote, Costa Teguise",Las Cucharas,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lanzarote, Costa Teguise,+Spain",1,ES,107,369,"Lanzarote, Costa Teguise - Spain",24,-13.48181126,28.99510586,2011-10-24 21:44:59.407,21
2923,-,United Kingdom,"TATA Reservoir, Port Talbot",Next to M4,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=TATA Reservoir, Port Talbot,+United Kingdom",1,UK,268,530,"TATA Reservoir, Port Talbot - United Kingdom",25,NULL,NULL,2011-10-24 23:48:59.227,16
2924,Stockholm,Sweden,"erstaviken,bofinksvägen","stor fjärd ,bra parkering /riggyta",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=erstaviken,bofinksvägen,+Sweden",1,SE,233,235,"erstaviken,bofinksvägen Stockholm Sweden",24,18.33327179,59.24157522,2011-10-26 21:12:12.117,4
2925,Vastmanland,Sweden,"Mälaren, Västeråsfjärden",Öster Mälarstrand,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Mälaren, Västeråsfjärden,+Sweden",1,SE,233,267,"Mälaren, Västeråsfjärden Vastmanland Sweden",25,16.58049903,59.59504512,2011-10-29 20:00:01.650,8
2926,-,United Kingdom,Shingle Street,Open sea and river sailing,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Shingle Street,+United Kingdom",1,UK,268,530,Shingle Street - United Kingdom,24,NULL,NULL,2011-11-03 19:02:35.290,1
2927,-,Namibia,Luderitz Speed Canal,Canal,Speed Canal,,,"http://maps.google.com/maps?f=q&hl=en&q=Luderitz Speed Canal,+Namibia",1,NA,196,458,Luderitz Speed Canal - Namibia,26,15.14774791,-26.68674571,2011-11-04 12:08:24.070,575
2928,-,United Kingdom,plymouth sound,deep water,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=plymouth sound,+United Kingdom",1,UK,268,530,plymouth sound - United Kingdom,24,NULL,NULL,2011-11-05 17:51:38.267,1
2929,Massachusetts,United States,"Egg Island Slick Hyannis, MA USA",Small sand bar just inside Hyannis Harbor,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Egg Island Slick Hyannis, MA USA,+United States",1,US,269,128,"Egg Island Slick Hyannis, MA USA Massachusetts United States",24,-70.2681754,41.63190255,2011-11-19 23:35:45.200,10
2930,-,Russia,Astrakhan,Volga river & elmen,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Astrakhan,+Russia",1,RU,227,489,Astrakhan - Russia,25,83.81854307,32.15631394,2011-11-22 05:19:06.063,7
2931,Stockholm,Sweden,bro hof,"500*500m med 0,4m djup",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=bro hof,+Sweden",1,SE,233,235,bro hof Stockholm Sweden,25,NULL,NULL,2011-11-25 16:26:33.953,1
2932,Jonkoping,Sweden,Hullsjön,"Not really Jonkoping, but Vastergotland. Do not know how to add region though",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Hullsjön,+Sweden",1,SE,233,86,Hullsjön Jonkoping Sweden,25,NULL,NULL,2011-11-28 06:35:31.477,1
2933,Stockholm,Sweden,lövliden,vid kursgården sjöliden,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=lövliden,+Sweden",1,SE,233,235,lövliden Stockholm Sweden,24,NULL,NULL,2011-12-01 16:48:30.970,1
2934,-,Cyprus,"Paphos, Amathus",Choppy,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Paphos, Amathus,+Cyprus",1,CY,94,356,"Paphos, Amathus - Cyprus",24,NULL,NULL,2011-12-03 22:39:05.577,1
2935,-,Germany,Möhnesee,in NRW,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Möhnesee,+Germany",1,DE,96,358,Möhnesee - Germany,25,8.08701057,51.48562637,2011-12-03 23:56:37.570,513
2936,Zuid-Holland,Netherlands,Brouwersdam - Zeezijde - Botenhelling,Waar je dam aan de zeezijde oprijd vanaf ouddorp gezien,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Brouwersdam - Zeezijde - Botenhelling,+Netherlands",1,NL,202,298,Brouwersdam - Zeezijde - Botenhelling Zuid-Holland Netherlands,24,3.850380978,51.77746609,2011-12-04 20:03:33.950,87
2937,-,Germany,Schweriner See,Gut mit auto erreichbar . Bei etwas stärkerem Westwind am Aussensee machts spass :),Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Schweriner See,+Germany",1,DE,96,358,Schweriner See - Germany,25,NULL,NULL,2011-12-04 21:44:13.530,4
2943,Noord-Holland,Netherlands,Texel paal 33,Vanuit het wad zo de zee opscheuren. speedstrook in geval van westenwind.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Texel paal 33,+Netherlands",1,NL,202,162,Texel paal 33 Noord-Holland Netherlands,24,4.875693469,53.17591441,2011-12-14 20:34:21.267,9
